 ****** Running generation 0 ******
Runlength = 0
Population's average fitness: 7.88238 stdev: 6.97730
Best fitness: 84.70404 - size: (6, 15) - species 111 - id 111
Average adjusted fitness: 0.067
Mean genetic distance 3.178, standard deviation 0.312
Population of 302 members in 150 species:
   ID   age  size  fitness  adj fit  stag
    17    1     2      9.9    0.094     0
    18    1     2      4.8    0.052     1
    19    1     2     10.0    0.098     0
    20    1     2      8.6    0.100     1
    21    1     2      9.2    0.094     1
    22    1     2      2.4    0.026     1
    23    1     2      2.4    0.026     1
    24    1     2      6.2    0.048     0
    25    1     2     10.1    0.116     0
    26    1     2      9.9    0.115     0
    27    1     2     10.0    0.115     0
    28    1     2      8.9    0.101     1
    29    1     2      9.9    0.115     0
    30    1     2      9.1    0.102     1
    31    1     2     10.0    0.102     0
    32    1     2      2.2    0.025     1
    33    1     2      9.9    0.087     1
    34    1     2     16.6    0.154     0
    35    1     2     10.0    0.115     0
    36    1     2      7.4    0.082     1
    37    1     2      8.7    0.063     0
    38    1     2     10.0    0.116     1
    39    1     2      4.5    0.038     1
    40    1     2     10.0    0.115     0
    41    1     2     10.0    0.115     0
    42    1     2      9.7    0.108     1
    43    1     2      9.9    0.093     0
    44    1     2     10.0    0.115     0
    45    1     2      6.0    0.059     1
    46    1     2     10.0    0.114     0
    47    1     2      4.6    0.039     1
    48    1     2      9.8    0.069     0
    49    1     2      9.5    0.105     0
    50    1     2      8.8    0.100     1
    51    1     2     10.0    0.098     0
    52    1     2     10.0    0.115     1
    53    1     2      4.1    0.037     0
    54    1     2      6.5    0.058     0
    55    1     2      8.5    0.095     1
    56    1     2     10.2    0.112     0
    57    1     2      9.9    0.108     0
    58    1     2     10.2    0.109     0
    59    1     2      9.4    0.080     0
    60    1     2      9.9    0.103     0
    61    1     2      9.7    0.106     0
    62    1     2      8.7    0.050     0
    63    1     2     10.0    0.108     1
    64    1     2     10.0    0.115     0
    65    1     2      9.7    0.070     0
    66    1     2      8.6    0.100     1
    67    1     2      8.7    0.092     1
    68    1     2     10.0    0.115     0
    69    1     2     10.2    0.072     0
    70    1     2      6.2    0.049     0
    71    1     2      2.4    0.026     1
    72    1     2      3.4    0.019     1
    73    1     2     10.5    0.120     0
    74    1     2     10.0    0.115     0
    75    1     2      6.2    0.048     0
    76    1     2      6.2    0.048     1
    77    1     2      9.9    0.091     1
    78    1     2      9.9    0.114     0
    79    1     2      2.2    0.025     1
    80    1     2     10.0    0.074     0
    81    1     2     10.0    0.115     0
    82    1     2      9.7    0.069     1
    83    1     2      9.9    0.084     0
    84    1     2     10.0    0.115     0
    85    1     2      9.5    0.108     1
    86    1     2      9.3    0.094     0
    87    1     2      9.4    0.108     1
    88    1     2      5.5    0.045     0
    89    1     2     10.2    0.118     0
    90    1     2      9.7    0.088     0
    91    1     2      9.9    0.097     0
