 ****** Running generation 0 ******
Average fitness:
Failed mean
Population's average fitness: 37.17003 stdev: 31.48533
Best fitness: 98.39216 - size: (6, 15) - species 14 - id 14
Average adjusted fitness: 0.358
Mean genetic distance 3.156, standard deviation 0.307
Population of 300 members in 153 species:
   ID   age  size  fitness  adj fit  stag
    15    1     2     99.0    0.998     0
    16    1     2     16.7    0.155     0
    17    1     2     21.3    0.581     0
    18    1     2     30.0    0.294     0
    19    1     2     24.4    0.310     0
    20    1     2     16.7    0.153     0
    21    1     2     58.4    0.789     1
    22    1     2     31.0    0.649     0
    23    1     2     16.7    0.153     0
    24    1     2     29.2    0.286     1
    25    1     2     30.3    0.511     0
    26    1     2     29.1    0.293     0
    27    1     2     11.7    0.214     0
    28    1     2     28.4    0.366     0
    29    1     2     15.4    0.146     0
    30    1     2     84.9    0.882     0
    31    1     2     31.2    0.301     0
    32    1     2     11.5    0.116     1
    33    1     2     16.7    0.161     0
    34    1     2     21.1    0.247     1
    35    1     2     66.6    0.791     1
    36    1     2     20.0    0.235     1
    37    1     2     24.0    0.582     0
    38    1     2     22.6    0.243     0
    39    1     2     43.1    0.478     1
    40    1     2     25.4    0.444     1
    41    1     2     17.0    0.160     0
    42    1     2     16.7    0.152     0
    43    1     2     29.3    0.454     0
    44    1     2     16.7    0.152     0
    45    1     2     33.8    0.613     0
    46    1     2     42.2    0.569     1
    47    1     2     85.6    0.929     0
    48    1     2     42.9    0.709     0
    49    1     2     30.2    0.594     1
    50    1     2     23.4    0.222     0
    51    1     2     16.7    0.152     0
    52    1     2     17.2    0.162     0
    53    1     2     17.0    0.229     1
    54    1     2     67.1    0.780     1
    55    1     2     74.2    0.865     1
    56    1     2     16.7    0.575     1
    57    1     2     98.7    0.996     0
    58    1     2     68.1    0.813     1
    59    1     2     26.3    0.524     0
    60    1     2     23.9    0.377     0
    61    1     2     30.8    0.297     0
    62    1     2     16.7    0.152     0
    63    1     2     33.5    0.388     1
    64    1     2     16.0    0.155     1
    65    1     2     22.6    0.479     1
    66    1     2     16.8    0.172     0
    67    1     2     23.2    0.259     0
    68    1     2     12.0    0.128     1
    69    1     2     21.3    0.542     0
    70    1     2     18.6    0.280     0
    71    1     2     17.4    0.236     1
    72    1     2     11.5    0.177     0
    73    1     2     16.7    0.154     0
    74    1     2     16.7    0.197     1
    75    1     2     20.5    0.473     1
    76    1     2     17.6    0.167     0
    77    1     2     33.0    0.370     0
    78    1     2     30.9    0.648     0
    79    1     2     17.3    0.193     1
    80    1     2     93.2    0.955     0
    81    1     2     14.1    0.561     1
    82    1     2     98.8    0.997     0
    83    1     2     43.4    0.549     0
    84    1     2     17.2    0.158     0
    85    1     2     16.7    0.195     1
    86    1     2     76.6    0.878     1
    87    1     2     33.4    0.349     0
    88    1     2     16.7    0.575     1
    89    1     2     42.9    0.572     1
    90    1     2     18.6    0.212     1
    91    1     2     16.3    0.163     0
    92    1     2     16.7    0.291     0
    93    1     2     33.2    0.325     0
    94    1     2     34.1    0.664     1
    95    1     2      9.5    0.328     0
    96    1     2     22.6    0.231     1
    97    1     2     16.7    0.241     1
    98    1     2     16.7    0.152     0
    99    1     2     35.7    0.364     0
   100    1     2     16.7    0.157     0
   101    1     2     16.7    0.155     0
   102    1     2     16.7    0.152     0
   103    1     2     16.4    0.551     1
   104    1     2     30.9    0.299     0
   105    1     2     31.1    0.301     0
   106    1     2     13.6    0.248     1
   107    1     2     31.1    0.300     0
   108    1     2     25.9    0.249     0
   109    1     2     33.0    0.320     0
   110    1     2     28.5    0.308     1
   111    1     2     16.7    0.242     1
   112    1     2     17.8    0.581     1
   113    1     2     21.1    0.264     1
   114    1     2     15.3    0.194     0
   115    1     2     28.8    0.560     1
   116    1     2     19.4    0.295     0
   117    1     2     16.7    0.152     0
   118    1     2     16.7    0.460     1
   119    1     2     21.7    0.326     1
   120    1     2     99.1    0.998     0
   121    1     2     22.1    0.253     0
   122    1     2     32.1    0.640     0
   123    1     2     18.2    0.285     1
   124    1     2     38.1    0.403     1
   125    1     2     35.4    0.650     1
   126    1     2     96.6    0.985     0
   127    1     2     15.5    0.566     1
   128    1     2     16.7    0.152     0
   129    1     2     16.9    0.188     0
   130    1     2      1.9    0.160     1
   131    1     2     16.4    0.205     1
   132    1     2     38.9    0.606     1
   133    1     2     13.4    0.266     0
   134    1     2     31.1    0.649     0
   135    1     2     35.9    0.365     1
   136    1     2     99.0    0.998     0
   137    1     2     44.2    0.435     0
   138    1     2     44.5    0.717     1
   139    1     2     21.0    0.248     0
   140    1     2     16.8    0.187     0
   141    1     2     16.7    0.152     0
   142    1     2     16.7    0.154     0
   143    1     2     30.9    0.404     0
   144    1     2     40.0    0.636     0
   145    1     2     16.9    0.164     0
   146    1     2     10.0    0.128     1
   147    1     2     42.5    0.668     0
   148    1     2     84.0    0.899     0
   149    1     2     16.4    0.156     0
   150    1     2     16.8    0.168     0
   151    1     2     33.8    0.327     0
   152    1     2     39.4    0.385     0
   153    1     2     36.5    0.355     0
Total extinctions: 0
Generation time: 21.449 sec (15.250 average)
 ****** Running generation 2 ******
Average fitness:
42.58051989629747
Population's average fitness: 38.33894 stdev: 31.95177
Best fitness: 98.18464 - size: (6, 15) - species 14 - id 14
Average adjusted fitness: 0.357
Mean genetic distance 3.155, standard deviation 0.307
Population of 306 members in 153 species:
   ID   age  size  fitness  adj fit  stag
  ====  ===  ====  =======  =======  ====
     1    2     2     27.1    0.513     2
     2    2     2      9.1    0.043     1
     3    2     2     98.0    0.998     1
     4    2     2     97.9    0.997     1
     5    2     2     10.6    0.430     1
     6    2     2     15.1    0.552     1
     7    2     2      9.2    0.044     1
     8    2     2      6.4    0.060     1
     9    2     2     25.3    0.569     2
    10    2     2     98.1    0.999     1
    11    2     2     20.6    0.512     2
    12    2     2     46.0    0.691     1
    13    2     2     12.3    0.511     1
    14    2     2     98.1    0.999     1
    15    2     2     98.1    0.999     1
    16    2     2      9.1    0.043     1
    17    2     2     18.7    0.553     1
    18    2     2     27.8    0.250     1
    19    2     2     19.4    0.223     1
    20    2     2      8.4    0.039     1
    21    2     2     53.8    0.761     2
    22    2     2     29.2    0.629     1
    23    2     2      9.0    0.042     1
    24    2     2     26.5    0.242     2
    25    2     2     29.0    0.485     1
    26    2     2     25.6    0.270     1
    27    2     2     10.3    0.090     1
    28    2     2     25.8    0.334     1
    29    2     2      9.2    0.044     1
    30    2     2     83.7    0.876     1
    31    2     2     23.7    0.229     1
    32    2     2      9.0    0.068     2
    33    2     2     10.3    0.061     1
    34    2     2      5.9    0.129     2
    35    2     2     65.1    0.779     2
    36    2     2     23.1    0.207     2
    37    2     2     19.0    0.541     1
    38    2     2     20.3    0.183     1
    39    2     2     42.2    0.450     2
    40    2     2     27.9    0.444     2
    41    2     2      9.4    0.052     1
    42    2     2      9.1    0.043     1
    43    2     2     25.4    0.419     1
    44    2     2      9.1    0.043     1
    45    2     2     29.5    0.583     1
    46    2     2     39.8    0.545     2
    47    2     2     84.7    0.927     1
    48    2     2      9.1    0.467     1
    49    2     2      8.1    0.138     2
    50    2     2     12.1    0.122     1
    51    2     2      9.1    0.043     1
    52    2     2     15.4    0.116     1
    53    2     2      9.2    0.062     2
    54    2     2     66.1    0.769     2
    55    2     2     72.9    0.852     2
    56    2     2      9.1    0.521     2
    57    2     2     97.8    0.997     1
    58    2     2     67.8    0.808     2
    59    2     2     21.8    0.482     1
    60    2     2     21.4    0.336     1
    61    2     2     28.8    0.255     1
    62    2     2      9.1    0.047     1
    63    2     2     30.3    0.341     2
    64    2     2     13.7    0.118     2
    65    2     2     17.5    0.432     2
    66    2     2      5.5    0.024     1
    67    2     2     10.0    0.155     1
    68    2     2      9.1    0.139     2
    69    2     2     21.7    0.531     0
    70    2     2     11.4    0.074     1
    71    2     2     18.9    0.191     2
    72    2     2      5.6    0.105     1
    73    2     2      9.2    0.066     1
    74    2     2      9.1    0.137     2
    75    2     2     23.1    0.471     0
    76    2     2     11.1    0.089     1
    77    2     2     35.8    0.372     0
    78    2     2     28.8    0.627     1
    79    2     2      9.7    0.104     2
    80    2     2     91.8    0.952     1
    81    2     2     12.7    0.539     2
    82    2     2     97.9    0.998     1
    83    2     2     45.8    0.555     0
    84    2     2     14.0    0.113     1
    85    2     2      8.4    0.103     2
    86    2     2     73.4    0.862     2
    87    2     2     26.4    0.259     1
    88    2     2      9.1    0.521     2
    89    2     2     42.0    0.562     2
    90    2     2     19.8    0.197     2
    91    2     2     11.3    0.077     1
    92    2     2      9.0    0.200     1
    93    2     2     28.8    0.263     1
    94    2     2     30.8    0.638     2
    95    2     2      9.5    0.302     0
    96    2     2     17.4    0.177     2
    97    2     2      9.1    0.160     2
    98    2     2      9.2    0.053     1
    99    2     2     33.9    0.328     1
   100    2     2     12.9    0.099     1
   101    2     2      9.1    0.045     1
   102    2     2      9.1    0.045     1
   103    2     2     21.6    0.567     2
   104    2     2     28.7    0.258     1
   105    2     2     29.1    0.258     1
   106    2     2     10.3    0.199     2
   107    2     2     29.1    0.258     1
   108    2     2     22.5    0.188     1
   109    2     2     11.7    0.103     1
   110    2     2     26.1    0.270     2
   111    2     2      9.5    0.162     2
   112    2     2     37.5    0.673     2
   113    2     2     21.0    0.223     2
   114    2     2      5.7    0.088     1
   115    2     2     24.7    0.529     2
   116    2     2     20.8    0.227     0
   117    2     2      9.0    0.042     1
   118    2     2      9.9    0.402     2
   119    2     2     16.2    0.265     2
   120    2     2     97.9    0.997     1
   121    2     2     16.6    0.205     1
   122    2     2     30.0    0.619     1
   123    2     2     17.4    0.262     2
   124    2     2     38.3    0.403     2
   125    2     2     38.1    0.657     2
   126    2     2     95.6    0.985     1
   127    2     2     12.5    0.487     2
   128    2     2      9.1    0.043     1
   129    2     2     14.6    0.149     1
   130    2     2      5.1    0.154     0
   131    2     2      8.9    0.128     2
   132    2     2      9.3    0.422     2
   133    2     2     12.7    0.235     1
   134    2     2     29.2    0.628     1
   135    2     2     35.9    0.352     2
   136    2     2     98.1    0.999     1
   137    2     2     17.9    0.173     1
   138    2     2     45.7    0.717     0
   139    2     2     16.3    0.189     1
   140    2     2      9.9    0.064     1
   141    2     2      9.1    0.044     1
   142    2     2      9.2    0.045     1
   143    2     2     28.4    0.385     1
   144    2     2     11.8    0.474     1
   145    2     2     14.5    0.130     1
   146    2     2     12.1    0.075     2
   147    2     2     41.9    0.651     1
   148    2     2     82.8    0.893     1
   149    2     2      7.7    0.077     1
   150    2     2      9.2    0.064     1
   151    2     2     28.5    0.328     1
   152    2     2     15.5    0.249     1
   153    2     2      8.8    0.059     1
Total extinctions: 0
Generation time: 21.369 sec (17.289 average)
 ****** Running generation 3 ******
Average fitness:
38.33893880479068
Population's average fitness: 43.49672 stdev: 29.23008
Best fitness: 99.27466 - size: (6, 15) - species 14 - id 14
Average adjusted fitness: 0.410
Mean genetic distance 3.155, standard deviation 0.307
Population of 306 members in 153 species:
   ID   age  size  fitness  adj fit  stag
  ====  ===  ====  =======  =======  ====
     1    3     2     29.3    0.527     3
     2    3     2     20.4    0.167     0
     3    3     2     98.1    0.989     2
     4    3     2     98.0    0.988     2
     5    3     2     19.8    0.475     0
     6    3     2     21.3    0.582     0
     7    3     2     21.0    0.395     0
     8    3     2     20.0    0.164     0
     9    3     2     25.3    0.565     3
    10    3     2     98.3    0.989     2
    11    3     2     31.4    0.556     3
    12    3     2     49.5    0.704     0
    13    3     2     21.3    0.555     0
    14    3     2     98.2    0.995     2
    15    3     2     98.2    0.989     2
    16    3     2     20.4    0.167     0
    17    3     2     21.8    0.567     0
    18    3     2     26.1    0.232     2
    19    3     2     28.2    0.257     0
    20    3     2     20.4    0.168     0
    21    3     2     63.7    0.807     3
    22    3     2     26.9    0.612     2
    23    3     2     20.4    0.166     0
    24    3     2     25.7    0.226     3
    25    3     2     25.4    0.465     2
    26    3     2     27.0    0.259     2
    27    3     2     19.0    0.247     0
    28    3     2     24.7    0.328     2
    29    3     2     19.6    0.163     0
    30    3     2     83.9    0.869     2
    31    3     2     23.3    0.218     2
    32    3     2     16.8    0.146     3
    33    3     2     19.3    0.160     0
    34    3     2     24.6    0.224     3
    35    3     2     65.5    0.782     3
    36    3     2     24.9    0.240     3
    37    3     2     24.2    0.566     0
    38    3     2     25.9    0.240     0
    39    3     2     39.6    0.442     3
    40    3     2     21.4    0.395     3
    41    3     2     20.5    0.168     0
    42    3     2     20.4    0.166     0
    43    3     2     29.4    0.450     0
    44    3     2     20.4    0.166     0
    45    3     2     27.2    0.559     2
    46    3     2     41.0    0.560     3
    47    3     2     86.6    0.928     0
    48    3     2     41.5    0.689     2
    49    3     2     26.5    0.556     3
    50    3     2     21.4    0.187     2
    51    3     2     20.4    0.166     0
    52    3     2     21.0    0.178     0
    53    3     2     20.4    0.238     3
    54    3     2     67.0    0.770     3
    55    3     2     73.2    0.851     3
    56    3     2     20.4    0.578     3
    57    3     2     97.9    0.987     2
    58    3     2     70.0    0.819     0
    59    3     2     26.8    0.508     0
    60    3     2     28.1    0.373     0
    61    3     2     26.9    0.236     2
    62    3     2     20.4    0.167     0
    63    3     2     34.1    0.392     3
    64    3     2     16.2    0.136     3
    65    3     2     24.6    0.469     3
    66    3     2     20.4    0.166     0
    67    3     2     23.0    0.216     2
    68    3     2     20.3    0.168     0
    69    3     2     21.4    0.521     1
    70    3     2     20.6    0.251     0
    71    3     2     29.1    0.308     0
    72    3     2     19.2    0.173     0
    73    3     2     20.4    0.167     0
    74    3     2     20.4    0.206     3
    75    3     2     26.4    0.498     0
    76    3     2     20.1    0.167     0
    77    3     2     32.0    0.330     1
    78    3     2     27.1    0.613     2
    79    3     2     20.5    0.186     3
    80    3     2     93.4    0.953     0
    81    3     2     21.1    0.581     3
    82    3     2     98.0    0.988     2
    83    3     2     40.4    0.524     1
    84    3     2     20.4    0.167     0
    85    3     2     19.5    0.191     3
    86    3     2     77.9    0.874     3
    87    3     2     38.4    0.372     0
    88    3     2     20.4    0.578     3
    89    3     2     39.5    0.532     3
    90    3     2     20.4    0.167     3
    91    3     2     19.0    0.157     0
    92    3     2     20.4    0.391     0
    93    3     2     34.0    0.314     0
    94    3     2     34.9    0.654     3
    95    3     2      4.7    0.283     1
    96    3     2     24.4    0.217     3
    97    3     2     20.4    0.243     3
    98    3     2     20.4    0.167     0
    99    3     2     34.2    0.330     2
   100    3     2     20.4    0.172     0
   101    3     2     20.4    0.167     0
   102    3     2     20.4    0.166     0
   103    3     2     22.4    0.564     3
   104    3     2     26.9    0.237     2
   105    3     2     27.2    0.239     2
   106    3     2     17.5    0.229     3
   107    3     2     27.2    0.239     2
   108    3     2     23.1    0.199     2
   109    3     2     23.2    0.252     2
   110    3     2     24.5    0.265     3
   111    3     2     20.4    0.235     3
   112    3     2     22.8    0.591     3
   113    3     2     21.0    0.246     3
   114    3     2     19.3    0.210     0
   115    3     2     29.1    0.540     3
   116    3     2     60.6    0.696     0
   117    3     2     20.4    0.166     0
   118    3     2     20.4    0.459     3
   119    3     2     21.6    0.298     3
   120    3     2     98.3    0.989     2
   121    3     2     22.5    0.255     0
   122    3     2     27.3    0.598     2
   123    3     2     20.7    0.267     0
   124    3     2     23.9    0.313     3
   125    3     2     33.4    0.622     3
   126    3     2     95.8    0.976     2
   127    3     2     16.7    0.555     3
   128    3     2     20.4    0.166     0
   129    3     2     13.8    0.131     2
   130    3     2     37.1    0.344     0
   131    3     2     20.3    0.197     3
   132    3     2     37.4    0.591     3
   133    3     2     20.5    0.265     0
   134    3     2     27.3    0.614     2
   135    3     2     35.9    0.331     3
   136    3     2     98.2    0.989     2
   137    3     2     38.6    0.396     2
   138    3     2     44.1    0.703     1
   139    3     2     19.0    0.195     2
   140    3     2     20.4    0.180     0
   141    3     2     20.4    0.166     0
   142    3     2     20.3    0.166     0
   143    3     2     24.3    0.357     2
   144    3     2     38.5    0.613     2
   145    3     2     20.5    0.181     0
   146    3     2     18.5    0.169     0
   147    3     2     45.5    0.668     0
   148    3     2     84.0    0.896     2
   149    3     2     18.5    0.162     0
   150    3     2     20.4    0.171     0
   151    3     2     34.5    0.376     0
   152    3     2     21.8    0.261     2
   153    3     2     16.3    0.238     2
Total extinctions: 0
Generation time: 19.774 sec (17.910 average)
 ****** Running generation 4 ******
Average fitness:
43.49671982668297
Population's average fitness: 38.78451 stdev: 31.92358
Best fitness: 98.27641 - size: (6, 16) - species 120 - id 288
Average adjusted fitness: 0.394
Mean genetic distance 3.155, standard deviation 0.307
Population of 306 members in 153 species:
   ID   age  size  fitness  adj fit  stag
  ====  ===  ====  =======  =======  ====
     1    4     2     29.1    0.565     4
     2    4     2      8.5    0.086     1
     3    4     2     97.9    0.997     3
     4    4     2     97.9    0.998     3
     5    4     2     14.0    0.476     1
     6    4     2     16.7    0.584     1
     7    4     2      8.6    0.087     1
     8    4     2     15.0    0.154     1
     9    4     2     14.3    0.535     4
    10    4     2     98.2    0.999     3
    11    4     2     17.1    0.523     4
    12    4     2     44.6    0.723     1
    13    4     2     10.3    0.527     1
    14    4     2     63.0    0.820     3
    15    4     2     98.2    0.999     3
    16    4     2      8.6    0.087     1
    17    4     2     20.5    0.546     1
    18    4     2     30.2    0.308     0
    19    4     2     10.3    0.192     1
    20    4     2      8.9    0.101     1
    21    4     2     45.3    0.730     4
    22    4     2     30.7    0.655     3
    23    4     2      8.6    0.091     1
    24    4     2     24.2    0.275     4
    25    4     2     23.8    0.247     3
    26    4     2     26.6    0.320     3
    27    4     2     32.9    0.666     0
    28    4     2     24.5    0.361     3
    29    4     2      5.3    0.068     1
    30    4     2     83.0    0.879     3
    31    4     2     27.6    0.296     3
    32    4     2     12.1    0.156     4
    33    4     2      0.1    0.057     1
    34    4     2     15.5    0.233     4
    35    4     2     31.6    0.616     4
    36    4     2     24.5    0.252     4
    37    4     2     10.9    0.524     1
    38    4     2     15.1    0.199     1
    39    4     2     44.4    0.490     4
    40    4     2     11.6    0.217     4
    41    4     2     11.6    0.117     1
    42    4     2      8.6    0.086     1
    43    4     2     24.9    0.440     1
    44    4     2      8.6    0.086     1
    45    4     2     28.8    0.604     3
    46    4     2     37.1    0.392     4
    47    4     2     84.3    0.929     1
    48    4     2     40.9    0.704     3
    49    4     2     29.5    0.608     4
    50    4     2     22.2    0.306     3
    51    4     2      8.6    0.087     1
    52    4     2      8.6    0.119     1
    53    4     2      9.1    0.191     4
    54    4     2     66.6    0.785     4
    55    4     2     73.1    0.866     4
    56    4     2      8.6    0.543     4
    57    4     2     97.9    0.998     3
    58    4     2     68.9    0.819     1
    59    4     2     17.4    0.487     1
    60    4     2     17.9    0.353     1
    61    4     2     21.5    0.264     3
    62    4     2      8.6    0.087     1
    63    4     2     29.7    0.362     4
    64    4     2     15.6    0.176     4
    65    4     2     15.7    0.452     4
    66    4     2      5.7    0.114     1
    67    4     2      5.3    0.183     3
    68    4     2     13.7    0.149     1
    69    4     2     11.5    0.489     2
    70    4     2      8.6    0.135     1
    71    4     2      6.1    0.119     1
    72    4     2     10.0    0.111     1
    73    4     2      8.6    0.090     1
    74    4     2      8.6    0.157     4
    75    4     2     22.0    0.487     1
    76    4     2     10.1    0.110     1
    77    4     2     37.8    0.423     0
    78    4     2     29.6    0.645     3
    79    4     2     10.0    0.151     4
    80    4     2     89.8    0.931     1
    81    4     2     12.1    0.560     4
    82    4     2     95.2    0.983     3
    83    4     2     43.3    0.550     2
    84    4     2      8.6    0.130     1
    85    4     2     12.9    0.164     4
    86    4     2     67.6    0.843     4
    87    4     2     17.3    0.189     1
    88    4     2      8.6    0.543     4
    89    4     2     43.5    0.650     4
    90    4     2     20.5    0.244     0
    91    4     2     12.0    0.143     1
    92    4     2      8.6    0.321     1
    93    4     2     29.7    0.305     1
    94    4     2     30.4    0.654     4
    95    4     2      8.8    0.327     2
    96    4     2     17.2    0.219     4
    97    4     2      8.6    0.194     4
    98    4     2      8.6    0.097     1
    99    4     2     33.1    0.355     3
   100    4     2     13.0    0.145     1
   101    4     2     11.8    0.509     1
   102    4     2      4.0    0.063     1
   103    4     2     22.1    0.595     4
   104    4     2     30.6    0.312     3
   105    4     2     30.9    0.314     3
   106    4     2     14.9    0.263     4
   107    4     2     30.8    0.313     3
   108    4     2     24.2    0.257     3
   109    4     2     19.9    0.224     3
   110    4     2     30.5    0.326     4
   111    4     2      9.6    0.212     4
   112    4     2     23.5    0.619     4
   113    4     2     20.9    0.259     4
   114    4     2     10.0    0.109     1
   115    4     2     23.7    0.555     4
   116    4     2     18.3    0.220     1
   117    4     2      8.5    0.086     1
   118    4     2      9.5    0.433     4
   119    4     2     21.6    0.348     4
   120    4     2     98.2    1.000     3
   121    4     2     21.0    0.259     1
   122    4     2     30.3    0.641     3
   123    4     2     18.2    0.288     1
   124    4     2     38.8    0.432     4
   125    4     2     39.7    0.685     0
   126    4     2     24.6    0.603     3
   127    4     2     19.2    0.594     4
   128    4     2      8.6    0.086     1
   129    4     2     15.6    0.184     3
   130    4     2     32.1    0.374     1
   131    4     2      8.3    0.162     4
   132    4     2     35.9    0.608     4
   133    4     2     13.2    0.283     1
   134    4     2     30.8    0.656     3
   135    4     2     35.9    0.388     4
   136    4     2     98.2    0.999     3
   137    4     2     47.2    0.737     0
   138    4     2     45.5    0.731     2
   139    4     2     19.8    0.257     3
   140    4     2      6.0    0.073     1
   141    4     2      8.6    0.087     1
   142    4     2      8.6    0.087     1
   143    4     2     28.0    0.413     3
   144    4     2      8.9    0.246     3
   145    4     2     15.3    0.187     1
